customer_id,avg_transaction_amount,month_year,transaction_frequency,high_risk_transactions,risk_score,risk_level,customer_name,customer_email,customer_phone
513,3486.0933333333337,2024-01,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-01,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-03,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-03,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-03,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-06,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-06,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
513,3486.0933333333337,2024-06,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
514,136.69,2024-05,1,0.0,0.2,Low,Daisy Melton,williamslisa@green.com,822.828.1602x325
515,5873.63,2024-02,1,1.0,1.0,Low,Kathryn Bond,ralph17@miller.net,493-677-0630x6147
516,7233.76,2024-05,1,0.0,0.2,Low,Henry Gilbert,julie23@yahoo.com,(060)484-3844
517,8868.4,2024-05,1,0.0,0.2,Low,Timothy Murphy,brittany73@johnson.biz,001-734-225-3532
519,3564.7033333333334,2023-12,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2023-12,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2023-12,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-02,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-02,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-02,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-09,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-09,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
519,3564.7033333333334,2024-09,1,2.0,1.8,Medium,James Osborne,carrillodawn@yahoo.com,(403)134-3212
520,678.11,2024-03,1,0.0,0.2,Low,Terry Quinn,kwoods@gmail.com,483-783-3755x14135
522,2951.02,2024-11,1,0.0,0.2,Low,Danielle Martinez,twhite@olson-ingram.com,752-948-9910x0358
523,9261.44,2024-05,1,0.0,0.2,Low,Thomas Hernandez,davidsimmons@schneider-friedman.org,001-645-941-6695x256
524,4787.735,2024-03,1,2.0,1.8,Medium,Michelle Bennett MD,matthewrodriguez@yahoo.com,001-109-226-2179x75572
524,4787.735,2024-03,1,2.0,1.8,Medium,Michelle Bennett MD,matthewrodriguez@yahoo.com,001-109-226-2179x75572
524,4787.735,2024-11,1,2.0,1.8,Medium,Michelle Bennett MD,matthewrodriguez@yahoo.com,001-109-226-2179x75572
524,4787.735,2024-11,1,2.0,1.8,Medium,Michelle Bennett MD,matthewrodriguez@yahoo.com,001-109-226-2179x75572
525,9476.66,2024-02,1,0.0,0.2,Low,Brittany Wagner,ericrice@gmail.com,001-552-374-1094
527,1265.65,2024-01,1,1.0,1.0,Low,Michelle Thomas,cynthia85@gmail.com,902-220-3707x0830
527,1265.65,2024-01,1,1.0,1.0,Low,Michelle Thomas,cynthia85@gmail.com,902-220-3707x0830
527,1265.65,2024-06,1,1.0,1.0,Low,Michelle Thomas,cynthia85@gmail.com,902-220-3707x0830
527,1265.65,2024-06,1,1.0,1.0,Low,Michelle Thomas,cynthia85@gmail.com,902-220-3707x0830
528,1357.0,2024-02,1,0.0,0.2,Low,Pamela Galvan,justin59@yahoo.com,001-192-640-1125x671
529,701.95,2024-03,1,0.0,0.2,Low,Tiffany Fields,kristawaters@hotmail.com,624-434-5739x73417
530,922.7,2024-04,1,0.0,0.2,Low,Joanne Wells,melissacastro@gmail.com,251-445-3837
531,2330.47,2024-03,1,1.0,1.0,Low,Jennifer Thomas,victormartin@livingston.com,(393)412-9594
532,5911.986666666667,2024-04,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-04,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-04,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-05,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-05,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-05,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-10,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-10,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
532,5911.986666666667,2024-10,1,0.0,0.2,Low,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006
533,2316.97,2024-03,1,0.0,0.2,Low,Sonya Phillips,cynthia02@gmail.com,788.114.7931x237
534,8269.02,2023-11,1,1.0,1.0,Low,Dwayne Mcdonald,michaelerickson@williams-maldonado.com,001-118-648-6658x827
536,1991.0299999999997,2024-09,1,2.0,1.8,Medium,Matthew Cook,robin08@hotmail.com,001-405-138-5314x059
536,1991.0299999999997,2024-09,1,2.0,1.8,Medium,Matthew Cook,robin08@hotmail.com,001-405-138-5314x059
536,1991.0299999999997,2024-11,1,2.0,1.8,Medium,Matthew Cook,robin08@hotmail.com,001-405-138-5314x059
536,1991.0299999999997,2024-11,1,2.0,1.8,Medium,Matthew Cook,robin08@hotmail.com,001-405-138-5314x059
537,5134.916666666667,2024-02,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-02,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-02,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-03,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-03,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-03,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-05,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-05,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
537,5134.916666666667,2024-05,1,2.0,1.8,Medium,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710
539,3952.29,2024-04,1,0.0,0.2,Low,Joshua Fox,clifford75@garcia-martinez.com,0365003811
540,31.68,2024-03,1,0.0,0.2,Low,Alyssa Bush,lyonsjeff@porter.com,001-014-311-2623x522
541,3487.1633333333334,2024-06,2,1.0,1.2000000000000002,Medium,Scott Watson,oprice@lewis.com,927.527.5984x2107
541,3487.1633333333334,2024-06,2,1.0,1.2000000000000002,Medium,Scott Watson,oprice@lewis.com,927.527.5984x2107
541,3487.1633333333334,2024-06,2,1.0,1.2000000000000002,Medium,Scott Watson,oprice@lewis.com,927.527.5984x2107
541,3487.1633333333334,2024-09,1,1.0,1.0,Low,Scott Watson,oprice@lewis.com,927.527.5984x2107
541,3487.1633333333334,2024-09,1,1.0,1.0,Low,Scott Watson,oprice@lewis.com,927.527.5984x2107
541,3487.1633333333334,2024-09,1,1.0,1.0,Low,Scott Watson,oprice@lewis.com,927.527.5984x2107
542,3224.15,2024-02,1,1.0,1.0,Low,Linda Phillips,rhondacook@cole.com,781-683-0156x994
542,3224.15,2024-02,1,1.0,1.0,Low,Linda Phillips,rhondacook@cole.com,781-683-0156x994
542,3224.15,2024-11,1,1.0,1.0,Low,Linda Phillips,rhondacook@cole.com,781-683-0156x994
542,3224.15,2024-11,1,1.0,1.0,Low,Linda Phillips,rhondacook@cole.com,781-683-0156x994
545,2273.83,2024-07,1,1.0,1.0,Low,Kimberly Moore,robertlynch@rodriguez.net,(375)939-4250
547,1138.43,2024-04,1,0.0,0.2,Low,Joshua Alvarado,sara18@faulkner-williams.com,558.072.5045
548,4662.69,2024-03,1,1.0,1.0,Low,Daniel Anderson,kylebailey@griffith.net,(728)347-8526x61846
549,5899.61,2024-04,1,1.0,1.0,Low,Stacy Parker,kimberlymeadows@watson.com,587.146.2439
551,2076.4233333333336,2024-01,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-01,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-01,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-02,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-02,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-02,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-04,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-04,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
551,2076.4233333333336,2024-04,1,2.0,1.8,Medium,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355
552,9805.83,2023-12,1,0.0,0.2,Low,Jerry Martinez,rosedaniel@yahoo.com,+1-359-276-8890x678
553,7115.615,2023-12,1,1.0,1.0,Low,Erika Stewart MD,anthonyjessica@yahoo.com,4418100553
553,7115.615,2023-12,1,1.0,1.0,Low,Erika Stewart MD,anthonyjessica@yahoo.com,4418100553
553,7115.615,2024-07,1,1.0,1.0,Low,Erika Stewart MD,anthonyjessica@yahoo.com,4418100553
553,7115.615,2024-07,1,1.0,1.0,Low,Erika Stewart MD,anthonyjessica@yahoo.com,4418100553
555,5728.885,2024-02,1,2.0,1.8,Medium,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305
555,5728.885,2024-02,1,2.0,1.8,Medium,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305
555,5728.885,2024-03,1,2.0,1.8,Medium,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305
555,5728.885,2024-03,1,2.0,1.8,Medium,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305
556,1536.46,2024-10,1,1.0,1.0,Low,Theresa Curry,meganbush@thompson-braun.com,775.108.2782
557,4330.98,2024-01,1,1.0,1.0,Low,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151
557,4330.98,2024-01,1,1.0,1.0,Low,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151
557,4330.98,2024-07,1,1.0,1.0,Low,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151
557,4330.98,2024-07,1,1.0,1.0,Low,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151
558,8146.755,2024-01,1,0.0,0.2,Low,Amy Patel,pavila@martin.org,698.434.6783x176
558,8146.755,2024-01,1,0.0,0.2,Low,Amy Patel,pavila@martin.org,698.434.6783x176
558,8146.755,2024-03,1,0.0,0.2,Low,Amy Patel,pavila@martin.org,698.434.6783x176
558,8146.755,2024-03,1,0.0,0.2,Low,Amy Patel,pavila@martin.org,698.434.6783x176
559,8011.53,2024-04,1,1.0,1.0,Low,Kathryn Rice,origgs@yahoo.com,001-954-043-0044x86154
561,5834.493333333333,2024-04,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-04,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-04,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-05,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-05,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-05,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-06,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-06,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
561,5834.493333333333,2024-06,1,3.0,2.6000000000000005,Medium,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442
562,3690.23,2024-09,1,0.0,0.2,Low,Kimberly Davidson DDS,richard88@baker-ross.com,001-871-686-3073x7605
564,5939.31,2024-09,1,1.0,1.0,Low,Alicia Gonzalez,tcooper@hunter.com,721.512.3999
565,3433.1,2024-03,1,1.0,1.0,Low,Mr. Adam Johnson,gmaldonado@gilbert-lozano.org,+1-266-507-9352
566,1295.05,2024-01,1,1.0,1.0,Low,Scott Wilcox,kevinowens@gmail.com,295.546.8753
567,1789.34,2024-07,1,0.0,0.2,Low,Rita Myers,ajones@fields.info,334.699.1618x5284
568,5059.83,2024-06,1,0.0,0.2,Low,Annette Adams,veronicaallen@gmail.com,915-948-8105
569,132.06,2024-02,1,0.0,0.2,Low,Trevor Trevino,ssmith@yahoo.com,(276)606-5300
571,7332.16,2024-09,1,0.0,0.2,Low,Christian Green,debrasilva@williamson.biz,001-246-646-2346x0537
572,3145.99,2024-02,1,0.0,0.2,Low,Stacy Newman,paul14@yahoo.com,174.670.6270
573,3792.94,2024-08,1,1.0,1.0,Low,David Cochran,milleralicia@hotmail.com,001-189-914-5109x7467
574,433.13,2024-10,1,0.0,0.2,Low,Anna Gibson,samuel62@lynn.info,(534)740-3936
578,6709.07,2023-12,1,0.0,0.2,Low,Melinda Alvarado,harveylarry@gmail.com,858.779.3031x430
579,5910.3099999999995,2024-02,1,2.0,1.8,Medium,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711
579,5910.3099999999995,2024-02,1,2.0,1.8,Medium,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711
579,5910.3099999999995,2024-08,1,2.0,1.8,Medium,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711
579,5910.3099999999995,2024-08,1,2.0,1.8,Medium,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711
580,6623.893333333333,2023-12,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2023-12,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2023-12,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-04,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-04,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-04,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-06,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-06,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
580,6623.893333333333,2024-06,1,1.0,1.0,Low,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322
581,5406.76,2024-08,1,0.0,0.2,Low,Tammy Tucker,kendrabenson@savage.com,+1-120-453-9061x8689
583,3304.3650000000002,2024-06,1,1.0,1.0,Low,Victoria Lee,stanleyjames@yahoo.com,168-505-7909
583,3304.3650000000002,2024-06,1,1.0,1.0,Low,Victoria Lee,stanleyjames@yahoo.com,168-505-7909
583,3304.3650000000002,2024-10,1,1.0,1.0,Low,Victoria Lee,stanleyjames@yahoo.com,168-505-7909
583,3304.3650000000002,2024-10,1,1.0,1.0,Low,Victoria Lee,stanleyjames@yahoo.com,168-505-7909
585,4818.32,2024-04,1,2.0,1.8,Medium,Wesley Wallace,brendamoran@gmail.com,5585952792
585,4818.32,2024-04,1,2.0,1.8,Medium,Wesley Wallace,brendamoran@gmail.com,5585952792
585,4818.32,2024-06,1,2.0,1.8,Medium,Wesley Wallace,brendamoran@gmail.com,5585952792
585,4818.32,2024-06,1,2.0,1.8,Medium,Wesley Wallace,brendamoran@gmail.com,5585952792
586,3364.09,2023-11,1,0.0,0.2,Low,Shane Stein,melissa69@petty-smith.com,001-681-148-8567x26618
587,529.14,2024-03,1,1.0,1.0,Low,Ashley Williams,beckjeffrey@yahoo.com,(285)796-6083x998
591,2903.38,2024-09,1,0.0,0.2,Low,David Mcdaniel,tkelly@hamilton-harris.org,+1-406-367-8199x565
592,8012.16,2024-03,1,0.0,0.2,Low,Christopher Caldwell,alexisdennis@hotmail.com,(307)404-3550x89746
593,4352.155,2024-10,1,1.0,1.0,Low,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539
593,4352.155,2024-10,1,1.0,1.0,Low,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539
593,4352.155,2024-11,1,1.0,1.0,Low,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539
593,4352.155,2024-11,1,1.0,1.0,Low,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539
594,3110.5550000000003,2023-12,1,2.0,1.8,Medium,Samantha Morgan,jcharles@mitchell-phillips.com,654-400-4698x520
594,3110.5550000000003,2023-12,1,2.0,1.8,Medium,Samantha Morgan,jcharles@mitchell-phillips.com,654-400-4698x520
594,3110.5550000000003,2024-11,1,2.0,1.8,Medium,Samantha Morgan,jcharles@mitchell-phillips.com,654-400-4698x520
594,3110.5550000000003,2024-11,1,2.0,1.8,Medium,Samantha Morgan,jcharles@mitchell-phillips.com,654-400-4698x520
595,7704.51,2024-01,1,1.0,1.0,Low,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640
595,7704.51,2024-01,1,1.0,1.0,Low,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640
595,7704.51,2024-06,1,1.0,1.0,Low,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640
595,7704.51,2024-06,1,1.0,1.0,Low,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640
597,6452.365,2024-04,2,1.0,1.2000000000000002,Medium,Michael Dunn,knightgeorge@griffin-flores.net,6102996239
597,6452.365,2024-04,2,1.0,1.2000000000000002,Medium,Michael Dunn,knightgeorge@griffin-flores.net,6102996239
599,8244.88,2024-05,1,1.0,1.0,Low,Stephanie Miller,nwarren@hotmail.com,241-662-2827x843
605,440.31,2024-05,1,1.0,1.0,Low,Danielle Yang MD,dianasavage@hotmail.com,664.718.4306x04796
608,1176.52,2023-12,1,1.0,1.0,Low,Kristy Stephens,shellyowens@gmail.com,959-549-2628x70404
608,1176.52,2023-12,1,1.0,1.0,Low,Kristy Stephens,shellyowens@gmail.com,959-549-2628x70404
608,1176.52,2024-01,1,1.0,1.0,Low,Kristy Stephens,shellyowens@gmail.com,959-549-2628x70404
608,1176.52,2024-01,1,1.0,1.0,Low,Kristy Stephens,shellyowens@gmail.com,959-549-2628x70404
609,4347.465,2023-12,1,1.0,1.0,Low,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913
609,4347.465,2023-12,1,1.0,1.0,Low,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913
609,4347.465,2024-05,1,1.0,1.0,Low,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913
609,4347.465,2024-05,1,1.0,1.0,Low,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913
611,4004.4425,2023-11,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2023-11,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2023-11,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2023-11,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-07,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-07,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-07,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-07,1,3.0,2.6000000000000005,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-10,2,3.0,2.8000000000000003,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-10,2,3.0,2.8000000000000003,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-10,2,3.0,2.8000000000000003,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
611,4004.4425,2024-10,2,3.0,2.8000000000000003,Medium,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087
612,6390.85,2024-01,1,0.0,0.2,Low,Diane Hart,igonzalez@garner-gould.biz,105.630.5571x339
613,9265.02,2023-12,1,1.0,1.0,Low,Katelyn Farrell,glenn65@robertson.net,288.611.4309x06124
614,6886.38,2024-08,1,0.0,0.2,Low,James Schmidt,reedpatricia@thomas-perez.com,7986762019
616,9411.5,2024-01,1,0.0,0.2,Low,Charles Martinez,robert66@yahoo.com,+1-005-281-2220x3149
618,2453.74,2024-06,1,0.0,0.2,Low,Cheryl Hill,christinamyers@yahoo.com,001-090-370-3404
621,3640.46,2024-03,1,1.0,1.0,Low,David Williamson,kingwayne@summers-matthews.net,3164977132
621,3640.46,2024-03,1,1.0,1.0,Low,David Williamson,kingwayne@summers-matthews.net,3164977132
621,3640.46,2024-10,1,1.0,1.0,Low,David Williamson,kingwayne@summers-matthews.net,3164977132
621,3640.46,2024-10,1,1.0,1.0,Low,David Williamson,kingwayne@summers-matthews.net,3164977132
622,3261.11,2024-09,1,0.0,0.2,Low,Melissa May,zachary10@yahoo.com,(194)791-9272x5161
623,7631.71,2024-10,1,0.0,0.2,Low,Michael Maldonado,williamstyler@phillips.com,001-127-759-6847x47569
624,328.74,2024-09,1,1.0,1.0,Low,Paul Mcdonald,holly98@yahoo.com,408.765.8513x13503
625,8845.4,2024-06,1,1.0,1.0,Low,Lindsey Clark,mariewells@hotmail.com,(108)856-9471
626,5811.54,2023-12,1,2.0,1.8,Medium,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175
626,5811.54,2023-12,1,2.0,1.8,Medium,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175
626,5811.54,2024-07,1,2.0,1.8,Medium,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175
626,5811.54,2024-07,1,2.0,1.8,Medium,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175
630,3262.58,2023-11,1,0.0,0.2,Low,Logan Mendez,ibarker@yahoo.com,(685)154-4732x130
631,3153.81,2024-05,1,1.0,1.0,Low,Robert Nunez,gentrywillie@hotmail.com,(468)255-3045
633,5704.22,2024-05,1,0.0,0.2,Low,Mary Vang,brittanygreene@hotmail.com,(599)379-6471
636,8907.32,2024-03,1,0.0,0.2,Low,Brian Jones,mortonsarah@oliver.net,072-052-5293x20496
638,4754.475,2024-02,1,0.0,0.2,Low,Patricia Bird,rachaelweaver@hotmail.com,(333)427-2728x84806
638,4754.475,2024-02,1,0.0,0.2,Low,Patricia Bird,rachaelweaver@hotmail.com,(333)427-2728x84806
638,4754.475,2024-03,1,0.0,0.2,Low,Patricia Bird,rachaelweaver@hotmail.com,(333)427-2728x84806
638,4754.475,2024-03,1,0.0,0.2,Low,Patricia Bird,rachaelweaver@hotmail.com,(333)427-2728x84806
639,4805.8,2024-08,1,1.0,1.0,Low,Matthew Martinez,yhudson@yahoo.com,+1-687-809-2746x936
640,280.01,2024-03,1,1.0,1.0,Low,Brittany Huber,lance33@yahoo.com,634.273.9685x064
642,357.36,2024-05,1,1.0,1.0,Low,Kristen Rollins,thomaschristensen@hotmail.com,+1-198-675-8726x17547
643,4822.18,2024-09,1,1.0,1.0,Low,Shannon Ramirez,makaylapoole@rose-weber.com,430-877-2584
645,7054.76,2023-11,1,0.0,0.2,Low,Kristen Sanchez,gregorymiller@gmail.com,001-464-102-9163x775
646,5183.626666666667,2024-04,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-04,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-04,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-06,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-06,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-06,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-08,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-08,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
646,5183.626666666667,2024-08,1,1.0,1.0,Low,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832
649,6354.9766666666665,2024-02,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-02,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-02,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-09,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-09,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-09,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-10,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-10,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
649,6354.9766666666665,2024-10,1,1.0,1.0,Low,Ashley Wise,paul14@yahoo.com,001-756-780-2247
650,3432.85,2024-09,1,1.0,1.0,Low,Joseph Andrews,bmartinez@smith-hernandez.org,+1-938-094-0842
651,6032.62,2024-06,1,0.0,0.2,Low,Mark Arellano,agonzalez@flores.biz,266.908.8362x141
652,5504.76,2024-10,1,0.0,0.2,Low,Amy Holden,jill00@hotmail.com,+1-910-886-6978x488
653,530.93,2023-11,1,0.0,0.2,Low,Mrs. Nancy Harris,brianturner@anderson-santos.com,001-007-428-9455x85471
