transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id
674,100,"Christopher Holt",bkelly@carpenter.biz,+1-900-312-9702x7509,West,Low,441,"Bank 441",South,0.57,8986.67,USD,2024-02-17,"Lake Ethanstad",1,1
675,817,"Evan Campbell",tfuentes@yahoo.com,001-873-246-3514x4373,West,Low,18,"Bank 18",North,0.57,2078.07,USD,2024-07-12,"New Carolbury",1,1
676,857,"Jeffrey Anderson",rbrandt@gmail.com,717.082.7313,West,Medium,865,"Bank 865",East,0.62,1594.56,USD,2024-05-25,"North Kaylatown",0,1
677,755,"Debbie Parrish DDS",michael27@gmail.com,+1-595-620-9873x5686,South,Medium,301,"Bank 301",South,0.93,3542.88,USD,2024-04-09,Edwardburgh,0,1
678,83,"Daniel Kim",carpenterjoseph@moss.com,(574)060-9599,South,Medium,538,"Bank 538",North,0.97,8267.66,USD,2024-01-04,Ponceview,0,1
679,162,"Bryan Galloway",wgilbert@wells.com,179.270.0687x2274,East,Medium,488,"Bank 488",West,0.81,6408.91,USD,2024-07-29,Kristenside,1,1
680,784,"Jessica Rubio",christopherreilly@yahoo.com,(156)433-3418,East,High,978,"Bank 978",South,0.97,2383.42,USD,2023-12-20,"West Ryantown",1,1
681,515,"Kathryn Bond",ralph17@miller.net,493-677-0630x6147,North,High,503,"Bank 503",North,0.72,5873.63,USD,2024-02-13,"Port Cathystad",1,1
682,316,"Paul Harmon",chelsea22@henderson.com,219.457.8401,East,High,617,"Bank 617",North,0.75,4120.22,USD,2024-03-19,"Lake Charlesbury",1,1
683,859,"Darren Bernard",jtran@gmail.com,320-951-3441,West,High,612,"Bank 612",East,0.9,7303.01,USD,2024-08-25,Marvinchester,1,1
684,371,"Tonya Lane",jasonsnyder@smith.biz,361.700.8894x89523,East,Low,879,"Bank 879",East,0.67,5340.80,USD,2024-02-20,"East Yolandafurt",0,1
685,624,"Paul Mcdonald",holly98@yahoo.com,408.765.8513x13503,West,Medium,267,"Bank 267",South,0.8,328.74,USD,2024-09-22,Pooleville,1,1
686,701,"Bryan Fleming",claire58@perez.biz,001-436-554-9623x00579,North,Medium,36,"Bank 36",South,0.81,2861.56,USD,2024-03-28,"Lake Gavin",1,1
687,531,"Jennifer Thomas",victormartin@livingston.com,(393)412-9594,South,Low,273,"Bank 273",West,0.79,2330.47,USD,2024-03-15,"New Jonathanbury",1,1
688,787,"Max Lloyd",cynthiacarter@gmail.com,+1-989-683-1109,East,Low,455,"Bank 455",South,0.86,5671.71,USD,2023-12-31,"Lake Erik",1,1
689,551,"Carol Berg",mercedes39@cooper.com,001-841-724-4814x355,West,Medium,351,"Bank 351",North,0.5,1633.70,USD,2024-02-09,"North Kevin",1,1
690,137,"Christopher Jackson",christopherwilliams@gmail.com,267-435-5900x6236,West,High,164,"Bank 164",North,0.64,2230.82,USD,2024-08-09,Moorefurt,1,1
691,760,"Kevin Poole",joshuaevans@pitts.com,706-152-3334x773,West,Low,199,"Bank 199",North,0.63,1611.88,USD,2023-12-23,Dalebury,0,1
692,886,"Katherine Hoover",franceskim@powers.com,+1-369-603-2989x98433,South,High,416,"Bank 416",North,0.73,300.61,USD,2024-06-10,Ericaberg,0,1
693,50,"Michelle Gallagher",stephanieleonard@hotmail.com,+1-258-517-5634x3192,South,Medium,803,"Bank 803",South,0.82,2713.01,USD,2024-06-05,"New Michellefort",0,1
694,196,"Cristina Goodwin",sethwalker@hotmail.com,765.212.0001,North,High,72,"Bank 72",South,0.55,5463.56,USD,2024-09-15,Dianestad,1,1
695,909,"Christie Johnson",michellebaker@gmail.com,435-343-6533,West,Medium,133,"Bank 133",South,0.85,6395.74,USD,2024-08-09,"South Sharon",1,1
696,580,"Jeff Munoz",timothybeck@cruz-jackson.com,9592219322,West,Low,538,"Bank 538",North,0.97,9753.09,USD,2024-06-19,Robinhaven,1,1
697,230,"Gabriela Clark",ytorres@norris.com,214.892.5644,North,Low,80,"Bank 80",West,0.87,5550.32,USD,2024-04-11,Albertside,0,1
698,537,"Alexa Shelton",cgriffin@mcconnell.com,364-665-2710,South,Low,800,"Bank 800",East,0.88,6392.35,USD,2024-03-09,Turnerfort,1,1
699,303,"Jeffery Tran",millerjason@walker-trujillo.info,+1-878-579-9130x6940,North,High,935,"Bank 935",East,0.86,9376.80,USD,2024-07-27,Rosschester,1,1
700,566,"Scott Wilcox",kevinowens@gmail.com,295.546.8753,North,High,248,"Bank 248",North,0.97,1295.05,USD,2024-01-07,Jodyborough,1,1
701,574,"Anna Gibson",samuel62@lynn.info,(534)740-3936,West,High,450,"Bank 450",South,0.62,433.13,USD,2024-10-18,Stephenmouth,0,1
702,888,"Shaun Howard",robert40@yahoo.com,+1-319-730-0171x343,East,Medium,639,"Bank 639",South,0.58,1081.23,USD,2023-12-22,"East Sonia",1,1
703,95,"Amy Bates",sherryvillanueva@yahoo.com,847.738.4007,East,Medium,381,"Bank 381",North,0.66,151.38,USD,2024-08-31,"East Pamelaville",1,1
704,911,"Gary Whitaker",rsalinas@moreno.com,738-350-3886x370,East,High,336,"Bank 336",South,0.93,3654.79,USD,2024-07-27,"North Chrisport",1,1
705,530,"Joanne Wells",melissacastro@gmail.com,251-445-3837,West,High,160,"Bank 160",South,0.95,922.70,USD,2024-04-06,Heatherburgh,0,1
706,528,"Pamela Galvan",justin59@yahoo.com,001-192-640-1125x671,South,Medium,256,"Bank 256",East,0.75,1357.00,USD,2024-02-15,Heatherbury,0,1
707,928,"Samuel Clark",markrich@hotmail.com,001-309-677-1171x87184,North,High,399,"Bank 399",West,0.58,6768.72,USD,2024-01-23,"New Erica",0,1
708,77,"Elizabeth Davidson",mfernandez@gmail.com,690-632-4085x9182,South,Low,441,"Bank 441",South,0.57,6801.69,USD,2024-10-24,"South Alexandria",0,1
709,513,"Dawn Stevens",jenniferknight@boyd.com,194.917.5754,North,Medium,342,"Bank 342",North,0.55,3349.05,USD,2024-06-04,Cortezborough,0,1
710,609,"Rachel Townsend",ann27@hotmail.com,(448)516-1846x913,North,High,412,"Bank 412",East,0.51,1115.69,USD,2024-05-20,"East Cindy",0,1
711,675,"Danielle Myers",rstevens@hotmail.com,518.134.4811x250,East,Medium,615,"Bank 615",North,0.52,58.63,USD,2024-01-20,Susanton,1,1
712,561,"Stacy Smith",amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,464,"Bank 464",North,0.93,9228.75,USD,2024-04-10,Scottton,1,1
713,996,"Chad Lambert",fhill@lopez.com,001-982-020-4418x12135,West,Medium,906,"Bank 906",South,0.72,7318.22,USD,2024-04-27,"Port David",1,1
714,910,"Gabriella Rivera",riggsdustin@hotmail.com,+1-696-744-2638x631,South,High,181,"Bank 181",West,0.69,6176.08,USD,2024-08-14,Kathyborough,1,1
715,249,"Janet Anderson DDS",wgreene@madden-garcia.com,(146)306-2186,North,Low,98,"Bank 98",West,0.51,6058.50,USD,2023-12-09,Austinview,0,1
716,529,"Tiffany Fields",kristawaters@hotmail.com,624-434-5739x73417,East,Low,225,"Bank 225",West,0.73,701.95,USD,2024-03-29,Petersonview,0,1
717,34,"Jessica Bowman",gtaylor@powell-acosta.com,961.331.8598x3861,South,High,630,"Bank 630",East,0.74,7188.37,USD,2024-03-18,Yvonneville,0,1
718,301,"Timothy Contreras",gonzalezemily@hotmail.com,172-926-1775x0414,North,Medium,77,"Bank 77",West,0.86,4104.49,USD,2024-09-02,Andersonland,1,1
719,669,"Sheri Schwartz",riosdiana@yahoo.com,1003995422,South,Low,183,"Bank 183",East,0.86,2827.94,USD,2024-11-05,"Lake Terri",0,1
720,247,"Rachel Sims",jacob82@yahoo.com,067-869-5159x45545,North,Low,895,"Bank 895",North,0.91,1603.76,USD,2024-08-09,"North Dustinstad",0,1
721,923,"Jennifer Watts",patricia89@hotmail.com,110-345-6775,East,High,863,"Bank 863",South,0.72,882.71,USD,2024-09-28,Amybury,0,1
722,835,"Thomas Holland",ellisjames@wilson.com,694-274-8450x825,East,Low,973,"Bank 973",East,0.8,6633.27,USD,2023-12-11,"North Anna",0,1
723,470,"Tonya Parsons",amandagregory@baker-harmon.com,2520235930,South,High,425,"Bank 425",North,0.87,479.04,USD,2024-10-15,Melissaland,1,1
724,911,"Gary Whitaker",rsalinas@moreno.com,738-350-3886x370,East,High,996,"Bank 996",East,0.77,6140.46,USD,2023-12-12,"West Christopher",1,1
725,23,"Stephanie Cummings",boydjackie@parker.com,(927)491-6588x5214,South,Low,759,"Bank 759",North,0.58,5772.74,USD,2024-08-03,"North Sergiohaven",0,1
726,767,"Brian Patrick MD",brennanerica@gmail.com,(225)974-4004x16513,North,High,702,"Bank 702",North,0.63,3982.78,USD,2024-02-02,"Lake Andrew",0,1
727,262,"Amanda Mcmillan",wmoreno@peck.com,541-422-3653x656,North,Medium,397,"Bank 397",West,0.91,2398.96,USD,2024-03-21,Baileyburgh,1,1
728,864,"Patricia Hunter",ashley23@gmail.com,(462)876-1846x1828,South,Low,610,"Bank 610",South,0.97,877.68,USD,2024-01-12,"North Jeffrey",0,1
729,876,"April Reed",panderson@greer-ryan.biz,+1-422-046-0509x7120,East,High,1009,"Bank 1009",West,0.71,3094.83,USD,2024-08-04,"North Courtneyview",0,1
730,140,"Kevin Larson",dhill@gmail.com,391.788.3887,West,Low,257,"Bank 257",North,0.5,6809.58,USD,2024-06-12,"East Matthew",0,1
731,220,"Edward Powers",joel77@hotmail.com,+1-033-769-0423x0783,West,High,138,"Bank 138",West,0.6,2664.15,USD,2024-06-10,"Port Aaronmouth",0,1
732,605,"Danielle Yang MD",dianasavage@hotmail.com,664.718.4306x04796,North,High,688,"Bank 688",West,0.81,440.31,USD,2024-05-09,Tylerborough,1,1
733,189,"Donna Hicks",dbarrera@hotmail.com,002.479.2685x766,East,High,588,"Bank 588",North,0.85,3272.73,USD,2024-05-05,Phillipsside,1,1
734,45,"Nicholas Mccarthy",lanceschmidt@yahoo.com,266.834.4084,West,High,58,"Bank 58",North,0.66,9662.49,USD,2024-03-08,Hickmanport,1,1
735,108,"Robert Bryant",lewisjeffrey@martin.org,931-999-7253,North,High,457,"Bank 457",West,0.98,9337.53,USD,2024-09-22,"Lake David",1,1
736,230,"Gabriela Clark",ytorres@norris.com,214.892.5644,North,Low,496,"Bank 496",West,0.59,7635.07,USD,2024-05-12,Ariasmouth,0,1
737,729,"Marcia Bruce",vtaylor@lee-zimmerman.com,(499)031-0141x648,South,Medium,25,"Bank 25",North,0.63,9501.07,USD,2024-04-10,Adamfurt,0,1
738,771,"Jennifer Jimenez",hallstacey@allen.com,708.121.2556x504,West,Medium,121,"Bank 121",West,0.9,5734.31,USD,2024-10-03,"East Jared",1,1
739,460,"Tina Taylor",randolphdavid@hotmail.com,220-093-0996,East,Low,101,"Bank 101",West,1,6739.74,USD,2024-08-05,"South Madisonside",1,1
740,15,"Johnny Wilson",taylorrichards@miller-clay.com,+1-638-526-7576x5824,South,Low,465,"Bank 465",South,0.64,4809.83,USD,2024-09-30,"Port Joshuamouth",1,1
741,583,"Victoria Lee",stanleyjames@yahoo.com,168-505-7909,West,Medium,325,"Bank 325",East,0.86,6397.02,USD,2024-06-26,"North Michaelmouth",0,1
742,481,"Jenna Payne",annaavila@hotmail.com,+1-383-428-5067x832,North,Low,733,"Bank 733",South,0.58,7374.96,USD,2023-12-02,"New Natalie",0,1
743,153,"Karen Yang",bryansaunders@gmail.com,889.530.1735x15466,West,Low,330,"Bank 330",North,0.54,4897.25,USD,2024-09-08,Timothystad,1,1
744,30,"Rebekah Rivers",johnsondean@yahoo.com,898.931.0412x186,East,Medium,571,"Bank 571",East,0.83,980.92,USD,2024-03-10,"West Donnaberg",1,1
745,910,"Gabriella Rivera",riggsdustin@hotmail.com,+1-696-744-2638x631,South,High,930,"Bank 930",West,0.74,2575.72,USD,2024-10-10,"East Miguel",1,1
746,67,"Jessica Moyer",williamsmichelle@hotmail.com,7920943978,South,Medium,598,"Bank 598",South,0.57,157.37,USD,2024-06-28,"East Alexandra",0,1
747,64,"Tina Farmer",stephanieryan@sanders.com,848.869.4028,West,Medium,42,"Bank 42",North,0.51,4907.27,USD,2023-12-24,"Lake Amy",1,1
748,493,"Michelle Rivera",justin61@yahoo.com,(705)603-7481,South,Medium,678,"Bank 678",North,0.89,2559.75,USD,2024-04-09,"North Jamiehaven",0,1
749,466,"Angela Young",nicholeweber@cannon-mcdonald.com,423-339-9096x126,South,High,673,"Bank 673",West,0.54,3927.74,USD,2024-07-04,Walkerside,1,1
750,595,"Sherry Brown",katherineperry@hotmail.com,001-292-514-4039x640,West,Low,314,"Bank 314",East,1,9443.32,USD,2024-06-27,Matthewton,1,1
751,145,"Dylan Simpson",lopeztimothy@gmail.com,001-606-475-5859,North,High,910,"Bank 910",South,0.52,2280.84,USD,2023-12-16,"East Jeffreyport",1,1
752,838,"Christine Ramirez",cle@hotmail.com,+1-028-786-7794,North,Medium,743,"Bank 743",North,0.53,6738.57,USD,2024-04-24,"Port Lauren",1,1
753,500,"Dawn Parrish",melissarhodes@hotmail.com,001-137-790-3035x060,North,High,675,"Bank 675",North,0.97,9240.92,USD,2023-12-27,Crystalfurt,1,1
754,542,"Linda Phillips",rhondacook@cole.com,781-683-0156x994,South,Low,882,"Bank 882",East,0.65,1534.08,USD,2024-02-07,Karichester,1,1
755,872,"Bianca Cameron",murphyjeremy@yahoo.com,+1-117-343-7669x581,North,High,255,"Bank 255",East,0.99,8596.02,USD,2024-10-30,Frankville,0,1
756,788,"Michael Soto",ellislori@banks.com,712-713-6877,North,High,215,"Bank 215",North,0.94,2240.69,USD,2023-12-14,"Lake Dominique",1,1
757,567,"Rita Myers",ajones@fields.info,334.699.1618x5284,North,Low,179,"Bank 179",East,0.65,1789.34,USD,2024-07-21,"West Tammychester",0,1
758,9,"James Lopez",bethroberts@rojas.biz,011.287.5137x958,East,Medium,375,"Bank 375",South,0.77,7909.91,USD,2024-07-21,"West Travis",0,1
759,375,"Juan Cruz DDS",hmartin@gmail.com,415.733.7413,North,Low,265,"Bank 265",South,0.53,3321.99,USD,2024-10-19,Christianville,0,1
760,753,"Thomas Haney",gilbert86@hotmail.com,001-250-968-4520,North,Medium,646,"Bank 646",North,0.95,7646.19,USD,2024-09-20,Donaldhaven,1,1
761,995,"Kimberly Sanders",curtis56@yahoo.com,001-950-625-4390x737,North,Low,821,"Bank 821",North,0.89,3571.16,USD,2024-02-19,"West Mark",1,1
762,368,"Shannon King",jarviskaren@johnson.info,(426)117-7563x659,West,Low,685,"Bank 685",North,0.96,7292.38,USD,2024-07-26,Kimberlyton,0,1
763,50,"Michelle Gallagher",stephanieleonard@hotmail.com,+1-258-517-5634x3192,South,Medium,937,"Bank 937",South,0.54,2723.36,USD,2024-08-10,Meyersfurt,1,1
764,972,"Mr. Joshua Morris",derek07@yahoo.com,632.254.7771,West,Low,611,"Bank 611",South,0.7,2334.60,USD,2024-03-31,Smithmouth,0,1
765,696,"Roberta Cuevas",brett88@li.biz,+1-204-599-2186x24345,North,Medium,697,"Bank 697",North,0.61,2421.83,USD,2024-05-22,Yufort,0,1
766,3,"Edwin Soto",thomas69@hotmail.com,908.612.6847,North,High,586,"Bank 586",East,0.6,3151.21,USD,2023-12-25,Taylorbury,1,1
767,288,"Emily Aguilar",clarkallison@williams.com,+1-112-133-1416x490,North,Low,527,"Bank 527",West,0.59,1006.21,USD,2024-05-20,"East Matthew",0,1
768,924,"Shelby Howell",xporter@yahoo.com,+1-011-535-0504,North,Low,486,"Bank 486",North,0.58,1861.01,USD,2024-02-15,"East Nicholasmouth",0,1
769,849,"Sarah Mccarty",christophergardner@gmail.com,001-177-353-2915x768,West,Low,198,"Bank 198",South,0.86,6784.09,USD,2024-10-26,"East Jessicaberg",0,1
770,377,"Joseph Lowe",allenphillip@gmail.com,+1-026-613-1095x3700,North,Low,996,"Bank 996",East,0.77,4709.74,USD,2024-11-04,Gilmoreburgh,1,1
771,145,"Dylan Simpson",lopeztimothy@gmail.com,001-606-475-5859,North,High,313,"Bank 313",South,0.75,248.69,USD,2024-06-26,Jordanville,0,1
772,786,"Deborah Reyes",fwood@gmail.com,863-850-9551x1306,East,High,199,"Bank 199",North,0.63,8266.10,USD,2024-04-09,"Lake Rodney",0,1
773,387,"Ashley Dean",ericsandoval@robbins.biz,(039)978-6066,West,Medium,698,"Bank 698",East,0.88,2009.84,USD,2023-12-23,Tylerport,1,1
774,621,"David Williamson",kingwayne@summers-matthews.net,3164977132,North,High,776,"Bank 776",West,0.54,2861.55,USD,2024-03-21,"Lake Abigail",1,1
775,372,"Michael Arnold",ocampos@yahoo.com,514.600.0038x56093,North,Medium,715,"Bank 715",West,0.79,9017.49,USD,2024-05-31,Juliestad,1,1
776,754,"Jessica Farmer",jmartin@stephens-kelley.com,001-500-404-1703x129,East,High,157,"Bank 157",North,0.62,3514.13,USD,2023-12-05,Mosleytown,0,1
777,935,"Matthew Lopez",cainmichelle@smith-chapman.com,(426)527-9364,South,Low,401,"Bank 401",West,0.78,1234.38,USD,2024-07-10,Thomasberg,0,1
778,896,"Matthew Rosario",kruegerbeverly@gonzalez-williams.biz,818.088.8428,West,Low,629,"Bank 629",West,0.64,2090.42,USD,2024-06-22,"New Tami",1,1
779,795,"Crystal Schultz",andrew30@williams.com,001-471-796-5088,West,High,891,"Bank 891",South,0.81,5145.84,USD,2024-09-21,"Lake Sarah",0,1
780,777,"Anna Henson",molinastephen@baker.com,786.362.1700,West,Low,1001,"Bank 1001",South,0.66,1075.73,USD,2024-09-03,Elizabethhaven,0,1
781,825,"Dr. Michelle Warner",robertdeleon@yahoo.com,001-424-832-0988x99643,South,Low,573,"Bank 573",East,0.71,1914.77,USD,2024-09-08,"Lake Jamesside",1,1
782,833,"Helen Williams",margaretwiley@gmail.com,441-840-1444,North,High,622,"Bank 622",West,0.92,1767.03,USD,2024-05-30,"New Kelly",0,1
783,943,"Andrea Green",smithpatricia@lee.net,(791)560-6725,East,Low,631,"Bank 631",East,0.86,8656.60,USD,2023-12-16,Rasmussenborough,0,1
784,40,"Amber Anderson",swansonsteven@stephens.com,001-637-376-3959x6216,East,Low,851,"Bank 851",East,0.71,3597.19,USD,2023-12-25,"Port Alexandraside",0,1
785,886,"Katherine Hoover",franceskim@powers.com,+1-369-603-2989x98433,South,High,231,"Bank 231",South,0.96,6704.43,USD,2024-02-09,"North David",0,1
786,494,"Steven Ochoa",evansdylan@contreras-alvarez.com,7491977086,South,Medium,580,"Bank 580",West,0.52,5585.25,USD,2023-12-09,Moorefort,0,1
787,483,"Chad Green",rachel97@gmail.com,(705)064-4295x4912,West,High,594,"Bank 594",East,0.7,8637.82,USD,2024-02-12,"Port Melanieburgh",0,1
788,621,"David Williamson",kingwayne@summers-matthews.net,3164977132,North,High,15,"Bank 15",West,0.59,4419.37,USD,2024-10-28,Cohenside,0,1
789,724,"Rachel Callahan",markscrystal@cochran.com,+1-048-895-8655,North,Medium,218,"Bank 218",East,0.81,6789.75,USD,2024-07-02,"Lake Christinaside",1,1
790,611,"Sharon Crawford",brittney14@avila.com,(162)737-7482x4087,East,Low,670,"Bank 670",North,0.72,567.52,USD,2023-11-25,Edwardchester,0,1
791,119,"Joanna Johns",cheyennesmith@ortiz.info,901.185.2727x756,South,Medium,128,"Bank 128",East,0.75,4576.08,USD,2024-09-30,Hernandezside,1,1
792,451,"Cody Smith",johnsmolly@mcguire.com,+1-712-995-9387x9909,North,Low,452,"Bank 452",East,0.6,4123.70,USD,2024-09-22,Griffinfort,1,1
793,250,"Ashley Gardner",wyattmoore@mathews.com,036.579.4207,West,High,198,"Bank 198",South,0.86,684.09,USD,2024-09-12,"New Marioton",1,1
794,768,"Susan Nelson",brookeaguirre@molina.biz,428-148-9096x15793,East,Low,881,"Bank 881",North,1,3383.69,USD,2024-09-15,Peterstad,1,1
795,252,"Sarah Odom",zandrews@hotmail.com,+1-209-288-6101x1602,West,Medium,681,"Bank 681",South,0.86,2658.78,USD,2024-09-06,"North Timothyshire",1,1
796,57,"Dr. Natalie Hernandez",wpatterson@adams-davis.com,739.545.9593x2502,East,Low,830,"Bank 830",East,0.93,3548.93,USD,2024-04-20,"Port Davidborough",1,1
797,2,"Brenda Johnson",brian45@gmail.com,+1-039-539-9788x62818,South,Low,50,"Bank 50",East,0.84,3078.17,USD,2024-07-15,Watsonmouth,1,1
798,286,"Kevin Martin",rnelson@perry-cardenas.org,839.774.2610x78713,West,Low,278,"Bank 278",North,0.57,4247.92,USD,2024-07-09,Zacharyport,1,1
799,561,"Stacy Smith",amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,507,"Bank 507",East,0.82,4937.52,USD,2024-05-10,"East Joanne",1,1
800,120,"Melinda Rodriguez",andrewraymond@kirby.org,965.347.9719x27607,East,Low,171,"Bank 171",East,0.75,8034.61,USD,2024-03-30,Michaelfort,1,1
801,786,"Deborah Reyes",fwood@gmail.com,863-850-9551x1306,East,High,459,"Bank 459",North,1,1412.78,USD,2024-04-27,Ramirezborough,0,1
802,391,"Jonathan Spencer",vanessa12@payne.com,+1-876-041-1912x38995,North,High,434,"Bank 434",North,0.65,9763.79,USD,2024-09-10,"North Robertfort",1,1
803,524,"Michelle Bennett MD",matthewrodriguez@yahoo.com,001-109-226-2179x75572,North,Low,622,"Bank 622",West,0.92,4490.24,USD,2024-03-19,Kevintown,1,1
804,694,"Jeffrey Harding",timothy08@gmail.com,560-586-6418x451,South,Low,330,"Bank 330",North,0.54,7431.94,USD,2024-05-12,Lindsayland,1,1
805,153,"Karen Yang",bryansaunders@gmail.com,889.530.1735x15466,West,Low,379,"Bank 379",South,0.84,8706.30,USD,2024-05-20,"New James",1,1
806,763,"Brandi Meadows",travis36@smith.info,779-844-9388,South,Low,520,"Bank 520",West,0.82,723.10,USD,2024-11-09,Stevenborough,1,1
807,649,"Ashley Wise",paul14@yahoo.com,001-756-780-2247,South,Medium,317,"Bank 317",South,0.82,2512.69,USD,2024-09-30,Gordonview,1,1
808,937,"Melissa Smith",ashleygreen@hotmail.com,(628)568-6799,West,Low,616,"Bank 616",East,0.66,4419.71,USD,2024-01-28,Jenniferport,0,1
809,881,"Alyssa Roberts",rebeccahernandez@sanders.com,(647)175-9272,South,Medium,638,"Bank 638",North,0.87,4560.93,USD,2024-02-24,"Lake Nicolemouth",1,1
810,252,"Sarah Odom",zandrews@hotmail.com,+1-209-288-6101x1602,West,Medium,752,"Bank 752",East,0.75,2115.49,USD,2024-05-08,Kaylabury,0,1
811,817,"Evan Campbell",tfuentes@yahoo.com,001-873-246-3514x4373,West,Low,485,"Bank 485",East,0.61,2050.93,USD,2023-11-29,"West Anthonymouth",0,1
812,505,"Lori Olson",zdowns@gmail.com,046.693.7705,East,Medium,924,"Bank 924",South,0.59,4331.55,USD,2024-04-30,"New Vanessamouth",0,1
813,857,"Jeffrey Anderson",rbrandt@gmail.com,717.082.7313,West,Medium,238,"Bank 238",South,0.5,2708.88,USD,2024-06-19,Wesleystad,1,1
814,718,"Christopher Baxter",robertgibson@yahoo.com,+1-235-803-7906,North,Medium,608,"Bank 608",West,0.76,9300.06,USD,2024-04-19,Scottview,0,1
815,725,"Peter James",ashley87@hotmail.com,001-018-324-1599x223,East,Medium,244,"Bank 244",West,0.73,4214.53,USD,2024-02-23,Davidland,0,1
816,738,"Mariah Winters",haleheather@yahoo.com,(149)339-2221x5270,South,High,830,"Bank 830",East,0.93,3334.99,USD,2024-06-19,"New Jeffrey",0,1
817,408,"Sherry Wells",markmiller@gmail.com,(709)847-7005x658,East,Low,952,"Bank 952",South,0.63,4705.23,USD,2024-07-09,"Port Christopherville",1,1
818,310,"Diane Owen",meyeralice@yahoo.com,457.914.5241,East,Medium,415,"Bank 415",East,0.96,3349.29,USD,2023-12-01,"South Larryview",1,1
819,300,"Joseph Lee",leslieproctor@gmail.com,2698067397,South,Low,7,"Garcia, Smith and Woods",West,0.81,3057.17,USD,2024-02-17,"North Cheyenneside",1,1
820,715,"Melissa Murray",jenniferroberts@gmail.com,+1-086-269-9513x512,West,Low,804,"Bank 804",South,0.67,8229.96,USD,2024-10-15,Brandiberg,0,1
821,95,"Amy Bates",sherryvillanueva@yahoo.com,847.738.4007,East,Medium,930,"Bank 930",West,0.74,9856.99,USD,2024-02-07,Manningchester,0,1
822,597,"Michael Dunn",knightgeorge@griffin-flores.net,6102996239,East,High,433,"Bank 433",East,0.84,8986.30,USD,2024-04-26,Joshuabury,1,1
823,787,"Max Lloyd",cynthiacarter@gmail.com,+1-989-683-1109,East,Low,438,"Bank 438",West,0.86,5000.76,USD,2024-05-22,Michaelburgh,1,1
824,709,"Emily Martinez",gzuniga@yahoo.com,001-270-566-5258x9029,East,High,492,"Bank 492",West,0.77,1782.42,USD,2023-12-02,"New Arthurchester",0,1
825,784,"Jessica Rubio",christopherreilly@yahoo.com,(156)433-3418,East,High,251,"Bank 251",West,0.72,3601.20,USD,2024-11-22,Rogershaven,0,1
826,196,"Cristina Goodwin",sethwalker@hotmail.com,765.212.0001,North,High,840,"Bank 840",South,0.93,2377.28,USD,2024-04-03,"New Nicholas",1,1
827,630,"Logan Mendez",ibarker@yahoo.com,(685)154-4732x130,South,Low,380,"Bank 380",South,0.52,3262.58,USD,2023-11-28,Sawyerberg,0,1
828,79,"Linda Simpson",denisewiley@hotmail.com,+1-105-601-8227x5633,North,Medium,548,"Bank 548",North,0.88,3956.41,USD,2024-02-18,Jesseshire,1,1
829,13,"Sarah Harper",michaelsmith@gmail.com,999.595.0833x62937,East,Low,48,"Bank 48",East,0.7,4844.53,USD,2023-12-18,"North Kimberlyhaven",0,1
830,467,"Stanley Rowe",joelmorris@fuentes-brown.org,001-954-432-3554x21219,South,Medium,822,"Bank 822",West,0.53,2126.21,USD,2024-05-24,Reyesfort,1,1
831,171,"Alice Whitney",chapmanmark@yahoo.com,001-621-000-7899x38640,North,Low,32,"Bank 32",North,0.57,3579.57,USD,2024-07-22,Rosariostad,0,1
832,246,"Stephen Vega",adkinslisa@cole.com,(114)648-7212x935,West,Medium,72,"Bank 72",South,0.55,3371.53,USD,2024-11-05,"Lake Caitlin",1,1
833,59,"Rachel Avila",jenniferward@jackson-lewis.biz,939-519-7695,West,High,885,"Bank 885",North,0.7,6010.86,USD,2024-01-01,Watsonside,1,1
834,423,"Joshua Ortiz",saraholmes@hernandez-moran.com,5400975139,South,Medium,433,"Bank 433",East,0.84,4461.35,USD,2024-10-30,"West Henryshire",1,1
835,81,"Cynthia Christensen",brownrita@figueroa-miles.com,898-003-3371,West,Low,425,"Bank 425",North,0.87,9420.27,USD,2024-06-26,"Port Robert",1,1
836,661,"Carlos Salas",denise32@yahoo.com,(915)991-6264,East,Medium,935,"Bank 935",East,0.86,6536.11,USD,2024-08-28,"South Dianehaven",1,1
837,164,"Scott Fernandez",jgonzalez@hotmail.com,+1-621-160-7073x79198,West,Low,903,"Bank 903",South,0.76,9203.33,USD,2024-11-05,Danielton,0,1
838,551,"Carol Berg",mercedes39@cooper.com,001-841-724-4814x355,West,Medium,112,"Bank 112",South,0.91,412.07,USD,2024-01-21,"South Lisa",1,1
839,558,"Amy Patel",pavila@martin.org,698.434.6783x176,West,High,79,"Bank 79",North,0.56,9730.33,USD,2024-03-25,"East Stephaniebury",0,1
840,512,"Erica Rogers",josephewing@yahoo.com,(233)574-1898x77939,West,High,1010,"Bank 1010",North,0.8,6572.08,USD,2024-08-25,Griffithville,1,1
841,707,"Sarah Walker",adamscarol@hotmail.com,001-011-977-7346x987,West,Low,129,"Bank 129",South,0.85,7936.13,USD,2024-03-29,Jasmineport,0,1
